2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28157' scored 8.00: text_match(eller): +2, text_match(ikke): +5, content_length(long): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28158' scored 6.00: text_match(eller): +5, content_length(long): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28160' scored 6.00: text_match(eller): +5, content_length(long): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28161' scored 6.00: text_match(ikke): +5, content_length(long): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28162' scored 7.00: text_match(eller): +5, content_length(optimal): +2...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28163' scored 6.00: text_match(ikke): +5, content_length(long): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28164' scored 8.00: text_match(eller): +2, text_match(ikke): +5, content_length(long): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28166' scored 11.00: text_match(eller): +5, text_match(ikke): +5, content_length(long): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28167' scored 8.00: text_match(eller): +2, text_match(ikke): +5, content_length(long): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28168' scored 13.00: text_match(eller): +2, text_match(ikke): +5, text_match(samme): +5...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28169' scored 6.00: text_match(eller): +2, type_match_text(lønn): +2, content_length(optimal): +2...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28171' scored 10.00: text_match(eller): +2, text_match(ikke): +5, text_match(nivå): +2...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28182' scored 26.00: text_match(eller): +5, text_match(ikke): +3, title_match(samme): +10...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28185' scored 19.00: title_match(samme): +10, text_match(samme): +1, text_match(lyst): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28190' scored 18.00: title_match(samme): +10, text_match(samme): +1, endpoint_relevance(samme): +5...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28191' scored 18.00: title_match(samme): +10, text_match(samme): +1, endpoint_relevance(samme): +5...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28192' scored 18.00: title_match(samme): +10, text_match(samme): +1, endpoint_relevance(samme): +5...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28261' scored 18.00: title_match(samme): +10, text_match(samme): +1, endpoint_relevance(samme): +5...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28262' scored 26.00: text_match(eller): +5, text_match(ikke): +2, title_match(samme): +10...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28265' scored 18.00: title_match(samme): +10, text_match(samme): +1, endpoint_relevance(samme): +5...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28270' scored 20.00: text_match(eller): +5, text_match(ikke): +2, text_match(samme): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28271' scored 18.00: title_match(samme): +10, text_match(samme): +1, endpoint_relevance(samme): +5...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28272' scored 18.00: title_match(samme): +10, text_match(samme): +1, endpoint_relevance(samme): +5...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28276' scored 22.00: text_match(eller): +5, text_match(ikke): +5, text_match(samme): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28277' scored 22.00: text_match(eller): +5, text_match(ikke): +5, text_match(samme): +1...
2025-10-29 19:01:13 - AILO - DEBUG - [_score_document:431] - Doc '28281' scored 28.00: text_match(eller): +5, text_match(ikke): +5, text_match(samme): +1...
